Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
1321,blank11,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1322,blank11,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,13.28340608,0.483406079,1336173.461,209763.7243,N/A
1323,blank11,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1324,blank11,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1325,blank11,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1326,blank11,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1327,blank11,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1328,blank11,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1329,blank11,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1330,blank11,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1331,blank11,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1332,blank11,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,14.61848667,0.018486673,6980.680875,2236.031543,N/A
1333,blank11,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1334,blank11,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1335,blank11,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,14.33007928,0.269920721,8833.405208,1534.549734,N/A
1336,blank11,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1337,blank11,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1338,blank11,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1339,blank11,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1340,blank11,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1341,blank11,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1342,blank11,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1343,blank11,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1344,blank11,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1345,blank11,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1346,blank11,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1347,blank11,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1348,blank11,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1349,blank11,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1350,blank11,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1351,blank11,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1352,blank11,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1353,blank11,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1354,blank11,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1355,blank11,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1356,blank11,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1357,blank11,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1358,blank11,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1359,blank11,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1360,blank11,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1361,blank11,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1362,blank11,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1363,blank11,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1364,blank11,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1365,blank11,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1366,blank11,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1367,blank11,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1368,blank11,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1369,blank11,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1370,blank11,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1371,blank11,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1372,blank11,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1373,blank11,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1374,blank11,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,6.54735812,0.24735812,18827.58306,2755.105065,N/A
1375,blank11,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1376,blank11,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.3,6.453010239,0.153010239,18575.96395,2411.336628,N/A
1377,blank11,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1378,blank11,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1379,blank11,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1380,blank11,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1381,blank11,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1382,blank11,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1383,blank11,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1384,blank11,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1385,blank11,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1386,blank11,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1387,blank11,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1388,blank11,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1389,blank11,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1390,blank11,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1391,blank11,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1392,blank11,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1393,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,15.55466367,0.054663668,544632.734,172258.4548,N/A
1394,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,15.5535898,0.053589798,19974.77127,5750.358133,N/A
1395,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,15.56010859,0.060108587,4563.675216,2226.846713,N/A
1396,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,15.19802537,0.301974625,11203.01749,1796.428895,N/A
1397,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,14.15049319,0.050493193,5443393.947,840747.5067,N/A
1398,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,14.12288196,0.022881958,49631.82179,12127.53756,N/A
1399,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,14.13913052,0.039130521,303017.3825,60778.43714,N/A
1400,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1401,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,14.16373042,0.063730415,199752.5914,21730.47136,N/A
1402,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1403,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1404,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1405,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1406,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1407,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m5-5,Qualifiers,178.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1408,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,acon-C_m6-5,Qualifiers,179.0 / 134.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1409,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m0-0,Quantifiers,145.1 / 101.0,akg,12.8,12.88762275,0.087622755,40575528.47,10137724.03,N/A
1410,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m1-0,Qualifiers,146.1 / 101.0,akg,12.8,12.8887888,0.088788802,542029.3145,108411.2529,N/A
1411,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m1-1,Qualifiers,146.1 / 102.0,akg,12.8,12.88707778,0.087077775,2079652.546,439009.904,N/A
1412,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m2-1,Qualifiers,147.1 / 102.0,akg,12.8,12.88951076,0.089510764,26334.5253,4566.859928,N/A
1413,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m2-2,Qualifiers,147.1 / 103.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1414,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m3-2,Qualifiers,148.1 / 103.0,akg,12.87,N/A,N/A,N/A,N/A,N/A
1415,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m3-3,Qualifiers,148.1 / 104.0,akg,12.8,12.88187083,0.081870834,22058.50305,3094.623795,N/A
1416,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m4-3,Qualifiers,149.1 / 104.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1417,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m4-4,Qualifiers,149.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1418,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,akg_m5-4,Qualifiers,150.1 / 105.0,akg,12.8,N/A,N/A,N/A,N/A,N/A
1419,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m0-0,Quantifiers,191.0 / 111.0,cit,14.6,14.56882398,0.031176021,198710568.1,50879617.57,N/A
1420,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m1-0,Qualifiers,192.0 / 111.0,cit,14.6,14.55510808,0.044891921,4321772.466,892461.344,N/A
1421,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m1-1,Qualifiers,192.0 / 112.0,cit,14.6,14.54786044,0.052139562,21190584.04,3989299.722,N/A
1422,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m2-0,Qualifiers,193.0 / 111.0,cit,14.6,14.55362491,0.046375087,2326420.243,451699.9763,N/A
1423,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m2-1,Qualifiers,193.0 / 112.0,cit,14.6,14.57171968,0.02828032,151309.6162,26133.57663,N/A
1424,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m2-2,Qualifiers,193.0 / 113.0,cit,14.6,14.56162187,0.038378126,2575633.132,475429.7384,N/A
1425,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m3-1,Qualifiers,194.0 / 112.0,cit,14.6,14.54438521,0.055614791,116351.0938,34226.59033,N/A
1426,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m3-2,Qualifiers,194.0 / 113.0,cit,14.6,14.55986526,0.040134745,35732.56077,4850.693035,N/A
1427,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m3-3,Qualifiers,194.0 / 114.0,cit,14.6,14.57900663,0.020993372,92061.76958,15217.43927,N/A
1428,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m4-2,Qualifiers,195.0 / 113.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1429,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m4-3,Qualifiers,195.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1430,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m4-4,Qualifiers,195.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1431,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m5-3,Qualifiers,196.0 / 114.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1432,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m5-4,Qualifiers,196.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1433,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,cit_m6-4,Qualifiers,197.0 / 115.0,cit,14.6,N/A,N/A,N/A,N/A,N/A
1434,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,dhap_m0-0,Quantifiers,169.0 / 97.0,dhap,8.9,9.01208828,0.11208828,2352147.238,82662.97173,N/A
1435,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,dhap_m1-0,Qualifiers,170.0 / 97.0,dhap,8.9,9.002263087,0.102263087,86920.31196,3618.99204,N/A
1436,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,dhap_m2-0,Qualifiers,171.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1437,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,dhap_m3-0,Qualifiers,172.0 / 97.0,dhap,8.9,N/A,N/A,N/A,N/A,N/A
1438,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m0-0,Quantifiers,259.0 / 169.0,f6p,6,5.534188705,0.465811295,2834948.82,124213.3286,N/A
1439,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m1-0,Qualifiers,260.0 / 169.0,f6p,6,5.556478829,0.443521171,116069.3065,3955.751127,N/A
1440,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m1-1,Qualifiers,260.0 / 170.0,f6p,5.5,5.562821317,0.062821317,95094.58693,5303.470947,N/A
1441,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m2-0,Qualifiers,261.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1442,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m2-1,Qualifiers,261.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1443,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m2-2,Qualifiers,261.0 / 171.0,f6p,6,5.602402166,0.397597834,55266.38178,5024.459782,N/A
1444,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m3-0,Qualifiers,262.0 / 169.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1445,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m3-1,Qualifiers,262.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1446,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m3-2,Qualifiers,262.0 / 171.0,f6p,5.5,N/A,N/A,N/A,N/A,N/A
1447,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m3-3,Qualifiers,262.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1448,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m4-1,Qualifiers,263.0 / 170.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1449,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m4-2,Qualifiers,263.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1450,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m4-3,Qualifiers,263.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1451,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m5-2,Qualifiers,264.0 / 171.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1452,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m5-3,Qualifiers,264.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1453,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,f6p_m6-3,Qualifiers,265.0 / 172.0,f6p,6,N/A,N/A,N/A,N/A,N/A
1454,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m0-0,Quantifiers,339.0 / 78.9,fdp,14.6,14.72308979,0.123089793,7044615.489,1845852,N/A
1455,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m1-0,Qualifiers,340.0 / 78.9,fdp,14.6,14.74151728,0.141517278,674704.1507,105279.7177,N/A
1456,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m2-0,Qualifiers,341.0 / 78.9,fdp,14.6,14.72148759,0.121487592,194848.0916,35564.21289,N/A
1457,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m3-0,Qualifiers,342.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1458,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m4-0,Qualifiers,343.0 / 78.9,fdp,14.6,14.72667164,0.126671643,19751.5903,3723.666667,N/A
1459,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m5-0,Qualifiers,344.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1460,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,fdp_m6-0,Qualifiers,345.0 / 78.9,fdp,14.6,N/A,N/A,N/A,N/A,N/A
1461,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g3p_m0-0,Quantifiers,169.0 / 97.0,g3p,6.3,6.018669101,0.281330899,1376408.75,60211.22078,N/A
1462,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g3p_m1-0,Qualifiers,170.0 / 97.0,g3p,6.3,N/A,N/A,N/A,N/A,N/A
1463,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g3p_m2-0,Qualifiers,171.0 / 97.0,g3p,6.041,N/A,N/A,N/A,N/A,N/A
1464,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g3p_m3-0,Qualifiers,172.0 / 97.0,g3p,6.054,N/A,N/A,N/A,N/A,N/A
1465,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m0-0,Quantifiers,259.0 / 199.0,g6p,5.6,5.520966483,0.079033517,2226993.474,125168.6995,N/A
1466,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m1-0,Qualifiers,260.0 / 199.0,g6p,5.6,5.651488973,0.051488973,74889.6603,3298.951096,N/A
1467,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m1-1,Qualifiers,260.0 / 200.0,g6p,5.6,5.519296668,0.080703332,119712.1962,7247.49374,N/A
1468,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m2-0,Qualifiers,261.0 / 199.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1469,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m2-1,Qualifiers,261.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1470,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m2-2,Qualifiers,261.0 / 201.0,g6p,5.6,5.505034683,0.094965317,249021.3514,17355.59044,N/A
1471,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m3-1,Qualifiers,262.0 / 200.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1472,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m3-2,Qualifiers,262.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1473,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m3-3,Qualifiers,262.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1474,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m4-2,Qualifiers,263.0 / 201.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1475,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m4-3,Qualifiers,263.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1476,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m4-4,Qualifiers,263.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1477,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m5-3,Qualifiers,264.0 / 202.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1478,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m5-4,Qualifiers,264.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1479,HEK_Wt_QC1_1x_split1_inj1,Unknown,1,g6p_m6-4,Qualifiers,265.0 / 203.0,g6p,5.6,N/A,N/A,N/A,N/A,N/A
1480,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,23dpg_m0-0,Quantifiers,265.0 / 166.8,23dpg,15.5,15.55329084,0.05329084,1201519.965,329699.029,N/A
1481,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,23dpg_m1-1,Qualifiers,266.0 / 167.8,23dpg,15.5,15.55699204,0.056992038,41676.539,11340.74347,N/A
1482,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,23dpg_m2-2,Qualifiers,267.0 / 168.8,23dpg,15.5,15.55715675,0.057156753,12447.30328,3821.161847,N/A
1483,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,23dpg_m3-3,Qualifiers,268.0 / 170.0,23dpg,15.5,15.18336608,0.316633924,12909.06278,2349.14199,N/A
1484,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m0-0,Quantifiers,173.0 / 129.0,acon-C,14.1,14.12341467,0.023414674,10781740.49,1577387.354,N/A
1485,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m1-0,Qualifiers,174.0 / 129.0,acon-C,14.1,14.10972041,0.009720406,67439.34268,17667.90964,N/A
1486,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m1-1,Qualifiers,174.0 / 130.0,acon-C,14.1,14.12759076,0.027590757,472959.1641,98242.33333,N/A
1487,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m2-1,Qualifiers,175.0 / 130.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1488,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m2-2,Qualifiers,175.0 / 131.0,acon-C,14.1,14.13629516,0.036295163,332707.3392,37855.69474,N/A
1489,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m3-2,Qualifiers,176.0 / 131.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1490,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m3-3,Qualifiers,176.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1491,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m4-3,Qualifiers,177.0 / 132.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1492,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m4-4,Qualifiers,177.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
1493,HEK_Wt_QC1_1x_split1_inj2,Unknown,1,acon-C_m5-4,Qualifiers,178.0 / 133.0,acon-C,14.1,N/A,N/A,N/A,N/A,N/A
